1	0.25	0.44	0.22	0.53
2	0.62	0.80	0.21	0.67
3	0.46	0.67	0.37	0.5
4	0.67	0.28	0.67	0.73
5	0.54	0.34	0.16	0.47
6	0.33	0.0	0.25	0.25
7	0.33	0.0	0.25	0.33
8	0.47	0.0	0.33	0.80
9	0.39	0.0	0.37	0.67
10	0.35	0.44	0.45	0.47
11	0.59	0.60	0.34	0.58
12	0.47	0.40	0.63	0.60
13	0.56	0.40	0.28	0.67
14	0.64	0.46	0.38	0.67
15	0.68	0.66	0.42	0.62
