1	0.17	0.33	0.67	0.67
2	0.78	1.0	1.0	1.0
3	0.35	0.75	0.5	0.5
4	0.59	0.25	0.75	1.0
5	0.48	0.4	0.2	0.6
6	0.68	0.0	1.0	1.0
7	0.68	0.0	1.0	1.0
8	0.6	0.0	1.0	1.0
9	0.33	0.0	1.0	0.67
10	0.24	0.4	0.8	0.6
11	0.44	0.5	0.83	0.83
12	0.32	0.27	0.55	0.55
13	0.49	0.38	0.5	0.63
14	0.74	0.5	0.67	0.67
15	0.88	0.8	0.8	0.8
