1	0.096544873
2	0.1050497593
3	0.0995799568
4	0.0937417331
5	0.0763373737
6	0.0850038548
7	0.0887584505
8	0.0968163784
9	0.0991368997
10	0.0977809549
11	0.0833333333
12	0.0833333333
13	0.0833333333
14	0.0833333333
15	0.0176130389
16	0.0833333333
17	0.0833333333
18	0.0434898097
19	0.0833333333
20	0.0833333333
21	0.0833333333
22	0.0378175083
23	0.0841299887
24	0.0682196587
25	0.0616405436
26	0.0660200165
27	0.0899023941
28	0.1035191672
29	0.0936603627
30	0.0750522082
31	0.07327082
32	0.089023423
33	0.0816543787
34	0.0780527647
35	0.079568384
36	0.0927290698
37	0.0976927339
38	0.0995580095
39	0.0887329875
40	0.0955949255
41	0.089618427
42	0.0842201237
43	0.0878380899
44	0.0939256336
45	0.0941527905
46	0.0922086087
47	0.0936871089
48	0.102123836
49	0.0921555747
50	0.0936149642
51	0.1043240119
52	0.1011983387
53	0.1053351335
54	0.0986798342
55	0.108799252
56	0.1037475242
57	0.098015022
58	0.1000747492
59	0.1046751831
60	0.0967761576
61	0.0952783452
62	0.0984722036
63	0.1009298456
64	0.1009517047
65	0.0989716193
66	0.1003369739
67	0.1029385568
68	0.0973331933
69	0.0932196911
70	0.1027466026
71	0.0978206761
72	0.0972871934
73	0.102929866
74	0.0839225605
75	0.0901032973
76	0.0774435985
77	0.0710181664
78	0.0925703003
79	0.1119344223
80	0.0938713903
81	0.1067243255
82	0.1024548523
83	0.0928354989
84	0.0769232314
85	0.0840163846
86	0.1003658555
87	0.0991502289
88	0.0995490264
89	0.1171156779
90	0.1041226236
91	0.1021081801
92	0.1046043302
93	0.0931420957
94	0.0862181067
95	0.0861192024

