1	0.5	0.67	0.13	0.44
2	0.52	0.67	0.12	0.5
3	0.7	0.6	0.29	0.5
4	0.78	0.33	0.6	0.57
5	0.51	0.29	0.14	0.38
6	0.22	0.0	0.14	0.14
7	0.22	0.0	0.14	0.14
8	0.4	0.0	0.14	0.2
9	0.5	0.0	0.23	0.67
10	0.62	0.5	0.23	0.67
11	0.89	0.75	0.21	0.45
12	0.9	0.75	0.75	0.67
13	0.65	0.43	0.19	0.71
14	0.56	0.43	0.27	0.67
15	0.55	0.57	0.29	0.5
