1	0
2	0
3	0
4	6
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	6
22	7
23	5
24	0
25	8
26	0
27	25
28	0
29	0
30	0
31	6
32	5
33	16
34	10
35	0
36	12
37	20
38	18
39	0
40	7
41	4
42	6
43	0
44	37
45	23
46	0
47	0
48	9
49	6
50	12
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	16
63	0
64	0
65	2
66	24
67	0
68	0
69	14
70	0
71	0
72	20
73	8
74	3
75	0
76	0
77	0
78	34
79	18
80	6
81	0
82	0
83	9
84	6
85	7
86	36
87	56
88	170
89	250
90	111
91	27
92	17
93	30
94	5
95	0
